DFA->8291
NFA->111
Creation time    DFA->697042300 NFA->13948801
Browsing->(515/1000)   DFA->236528 NFA->2392885
Browsing->(516/1000)   DFA->228423 NFA->1829180
Browsing->(517/1000)   DFA->246433 NFA->1940244
Browsing->(518/1000)   DFA->252135 NFA->2296234
Browsing->(519/1000)   DFA->223022 NFA->1337217
Browsing->(520/1000)   DFA->211615 NFA->1830984
Browsing->(521/1000)   DFA->279448 NFA->2112537
Browsing->(522/1000)   DFA->207412 NFA->1820780
Browsing->(523/1000)   DFA->222418 NFA->1808468
Browsing->(524/1000)   DFA->257241 NFA->2152761
Browsing->(525/1000)   DFA->313369 NFA->1988570
Browsing->(526/1000)   DFA->239526 NFA->2175572
Browsing->(527/1000)   DFA->230824 NFA->1709418
Browsing->(528/1000)   DFA->209813 NFA->1993674
Browsing->(529/1000)   DFA->219720 NFA->1906323
Browsing->(530/1000)   DFA->236225 NFA->2147355
Browsing->(531/1000)   DFA->221217 NFA->1702217
Browsing->(532/1000)   DFA->260241 NFA->2230198
Browsing->(533/1000)   DFA->206813 NFA->1666799
Browsing->(534/1000)   DFA->173796 NFA->1030755
Browsing->(535/1000)   DFA->224820 NFA->2127844
Browsing->(536/1000)   DFA->268944 NFA->2090024
Browsing->(537/1000)   DFA->250933 NFA->2124842
Browsing->(538/1000)   DFA->219119 NFA->2045600
Browsing->(539/1000)   DFA->243130 NFA->2106833
Browsing->(540/1000)   DFA->256938 NFA->2400691
Browsing->(541/1000)   DFA->238627 NFA->2387486
Browsing->(542/1000)   DFA->253636 NFA->2322351
Browsing->(543/1000)   DFA->242230 NFA->1945348
Browsing->(544/1000)   DFA->225120 NFA->2177071
Browsing->(545/1000)   DFA->222117 NFA->1734631
Browsing->(546/1000)   DFA->202311 NFA->1503208
Browsing->(547/1000)   DFA->189403 NFA->1513114
Browsing->(548/1000)   DFA->222423 NFA->1901527
Browsing->(549/1000)   DFA->204411 NFA->1734031
Browsing->(550/1000)   DFA->247634 NFA->2155157
Browsing->(551/1000)   DFA->201109 NFA->1899420
Browsing->(552/1000)   DFA->217319 NFA->2019786
Browsing->(553/1000)   DFA->230525 NFA->1714221
Browsing->(554/1000)   DFA->201405 NFA->1587852
Browsing->(555/1000)   DFA->225723 NFA->2102631
Browsing->(556/1000)   DFA->242231 NFA->2017987
Browsing->(557/1000)   DFA->180697 NFA->1282887
Browsing->(558/1000)   DFA->200809 NFA->1717225
Browsing->(559/1000)   DFA->236527 NFA->2321146
Browsing->(560/1000)   DFA->261441 NFA->2098425
Browsing->(561/1000)   DFA->241930 NFA->2280624
Browsing->(562/1000)   DFA->188504 NFA->1504713
Browsing->(563/1000)   DFA->194503 NFA->1557836
Browsing->(564/1000)   DFA->258738 NFA->2167765
Browsing->(565/1000)   DFA->232626 NFA->2052206
Browsing->(566/1000)   DFA->253334 NFA->2060010
Browsing->(567/1000)   DFA->253038 NFA->1903621
Browsing->(568/1000)   DFA->306761 NFA->1372939
Browsing->(569/1000)   DFA->209811 NFA->1575847
Browsing->(570/1000)   DFA->213415 NFA->1654791
Browsing->(571/1000)   DFA->292958 NFA->2112837
Browsing->(572/1000)   DFA->191804 NFA->1776353
Browsing->(573/1000)   DFA->229925 NFA->1896719
Browsing->(574/1000)   DFA->232625 NFA->2255114
Browsing->(575/1000)   DFA->222719 NFA->1765553
Browsing->(576/1000)   DFA->205010 NFA->1943846
Browsing->(577/1000)   DFA->226321 NFA->1804870
Browsing->(578/1000)   DFA->285156 NFA->2184576
Browsing->(579/1000)   DFA->222120 NFA->2066610
Browsing->(580/1000)   DFA->182495 NFA->1250472
Browsing->(581/1000)   DFA->211315 NFA->2005077
Browsing->(582/1000)   DFA->280349 NFA->1494203
Browsing->(583/1000)   DFA->247033 NFA->2114338
Browsing->(584/1000)   DFA->261142 NFA->2070814
Browsing->(585/1000)   DFA->216717 NFA->1925834
Browsing->(586/1000)   DFA->239525 NFA->1971461
Browsing->(587/1000)   DFA->248833 NFA->2215192
Browsing->(588/1000)   DFA->238327 NFA->3881090
Browsing->(589/1000)   DFA->241032 NFA->1685105
Browsing->(590/1000)   DFA->243732 NFA->2357767
Browsing->(591/1000)   DFA->266844 NFA->2006281
Browsing->(592/1000)   DFA->234725 NFA->2127246
Browsing->(593/1000)   DFA->228422 NFA->2225696
Browsing->(594/1000)   DFA->223319 NFA->1765849
Browsing->(595/1000)   DFA->202010 NFA->1748139
Browsing->(596/1000)   DFA->234125 NFA->1705217
Browsing->(597/1000)   DFA->201108 NFA->1731032
Browsing->(598/1000)   DFA->245231 NFA->2013180
Browsing->(599/1000)   DFA->209513 NFA->2052802
Browsing->(600/1000)   DFA->177095 NFA->1271483
Browsing->(601/1000)   DFA->257241 NFA->2270422
Browsing->(602/1000)   DFA->227523 NFA->1828883
Browsing->(603/1000)   DFA->258138 NFA->1962156
Browsing->(604/1000)   DFA->249134 NFA->2326253
Browsing->(605/1000)   DFA->204710 NFA->1720225
Browsing->(606/1000)   DFA->209815 NFA->1887715
Browsing->(607/1000)   DFA->216718 NFA->2263516
Browsing->(608/1000)   DFA->206211 NFA->1655989
Browsing->(609/1000)   DFA->217618 NFA->1869105
Browsing->(610/1000)   DFA->221821 NFA->2023687
Browsing->(611/1000)   DFA->185500 NFA->1152319
Browsing->(612/1000)   DFA->233525 NFA->1945047
Browsing->(613/1000)   DFA->224223 NFA->1838487
Browsing->(614/1000)   DFA->205310 NFA->1804272
Browsing->(615/1000)   DFA->271947 NFA->1978964
Browsing->(616/1000)   DFA->235928 NFA->1765251
Browsing->(617/1000)   DFA->276448 NFA->1993375
Browsing->(618/1000)   DFA->214315 NFA->1806972
Browsing->(619/1000)   DFA->218517 NFA->2208587
Browsing->(620/1000)   DFA->258140 NFA->1820479
Browsing->(621/1000)   DFA->233526 NFA->1922534
Browsing->(622/1000)   DFA->332580 NFA->1931541
Browsing->(623/1000)   DFA->241628 NFA->2173769
Browsing->(624/1000)   DFA->232025 NFA->1924033
Browsing->(625/1000)   DFA->220019 NFA->2258715
Browsing->(626/1000)   DFA->205311 NFA->1722624
Browsing->(627/1000)   DFA->205311 NFA->1958851
Browsing->(628/1000)   DFA->275549 NFA->2115239
Browsing->(629/1000)   DFA->337079 NFA->2643825
Browsing->(630/1000)   DFA->259339 NFA->2137447
Browsing->(631/1000)   DFA->227224 NFA->2049500
Browsing->(632/1000)   DFA->256341 NFA->2161761
Browsing->(633/1000)   DFA->225122 NFA->2169565
Browsing->(634/1000)   DFA->227223 NFA->2097227
Browsing->(635/1000)   DFA->219717 NFA->2047702
Browsing->(636/1000)   DFA->287254 NFA->2251212
Browsing->(637/1000)   DFA->220616 NFA->1912929
Browsing->(638/1000)   DFA->249435 NFA->1993371
Browsing->(639/1000)   DFA->214613 NFA->1995472
Browsing->(640/1000)   DFA->222119 NFA->1937540
Browsing->(641/1000)   DFA->232327 NFA->1819278
Browsing->(642/1000)   DFA->250936 NFA->1980463
Browsing->(643/1000)   DFA->220621 NFA->1754146
Browsing->(644/1000)   DFA->212814 NFA->1841489
Browsing->(645/1000)   DFA->192402 NFA->1698013
Browsing->(646/1000)   DFA->208912 NFA->2097228
Browsing->(647/1000)   DFA->205310 NFA->2053704
Browsing->(648/1000)   DFA->224521 NFA->1886815
Browsing->(649/1000)   DFA->231424 NFA->2085221
Browsing->(650/1000)   DFA->246131 NFA->2091825
Browsing->(651/1000)   DFA->219418 NFA->1777556
Browsing->(652/1000)   DFA->187899 NFA->1889219
Browsing->(653/1000)   DFA->210712 NFA->1794965
Browsing->(654/1000)   DFA->198406 NFA->1872704
Browsing->(655/1000)   DFA->233226 NFA->1884715
Browsing->(656/1000)   DFA->247634 NFA->2327448
Browsing->(657/1000)   DFA->207412 NFA->1984969
Browsing->(658/1000)   DFA->186099 NFA->1876911
Browsing->(659/1000)   DFA->233829 NFA->2094530
Browsing->(660/1000)   DFA->212515 NFA->2063309
Browsing->(661/1000)   DFA->214916 NFA->2083122
Browsing->(662/1000)   DFA->208312 NFA->1519417
Browsing->(663/1000)   DFA->249435 NFA->2173468
Browsing->(664/1000)   DFA->249136 NFA->2166865
Browsing->(665/1000)   DFA->219719 NFA->1970858
Browsing->(666/1000)   DFA->210712 NFA->1911126
Browsing->(667/1000)   DFA->265343 NFA->2172570
Browsing->(668/1000)   DFA->257240 NFA->1876910
Browsing->(669/1000)   DFA->389010 NFA->2548371
Browsing->(670/1000)   DFA->207411 NFA->1697713
Browsing->(671/1000)   DFA->196005 NFA->1814176
Browsing->(672/1000)   DFA->209212 NFA->2071413
Browsing->(673/1000)   DFA->213414 NFA->1934239
Browsing->(674/1000)   DFA->190001 NFA->1753844
Browsing->(675/1000)   DFA->179198 NFA->1540727
Browsing->(676/1000)   DFA->233223 NFA->1986465
Browsing->(677/1000)   DFA->200209 NFA->1576749
Browsing->(678/1000)   DFA->225121 NFA->1852596
Browsing->(679/1000)   DFA->228126 NFA->1932738
Browsing->(680/1000)   DFA->220020 NFA->2113135
Browsing->(681/1000)   DFA->206514 NFA->2029989
Browsing->(682/1000)   DFA->232924 NFA->2277021
Browsing->(683/1000)   DFA->235328 NFA->2063311
Browsing->(684/1000)   DFA->198707 NFA->1775456
Browsing->(685/1000)   DFA->211312 NFA->1974460
Browsing->(686/1000)   DFA->205910 NFA->1667097
Browsing->(687/1000)   DFA->296859 NFA->1929740
Browsing->(688/1000)   DFA->285155 NFA->1642178
Browsing->(689/1000)   DFA->216414 NFA->1897622
Browsing->(690/1000)   DFA->293855 NFA->2236505
Browsing->(691/1000)   DFA->238931 NFA->1950149
Browsing->(692/1000)   DFA->256637 NFA->1898821
Browsing->(693/1000)   DFA->198706 NFA->1886515
Browsing->(694/1000)   DFA->296859 NFA->1942044
Browsing->(695/1000)   DFA->203208 NFA->1942347
Browsing->(696/1000)   DFA->200806 NFA->1828285
Browsing->(697/1000)   DFA->213716 NFA->1850193
Browsing->(698/1000)   DFA->249734 NFA->1922534
Browsing->(699/1000)   DFA->214315 NFA->1934538
Browsing->(700/1000)   DFA->226921 NFA->1595359
Browsing->(701/1000)   DFA->276148 NFA->2093325
Browsing->(702/1000)   DFA->207712 NFA->1785958
Browsing->(703/1000)   DFA->234428 NFA->2181872
Browsing->(704/1000)   DFA->251238 NFA->2066910
Browsing->(705/1000)   DFA->263241 NFA->1909627
Browsing->(706/1000)   DFA->219418 NFA->1688708
Browsing->(707/1000)   DFA->244028 NFA->2225098
Browsing->(708/1000)   DFA->223618 NFA->1984069
Browsing->(709/1000)   DFA->238931 NFA->2064811
Browsing->(710/1000)   DFA->230225 NFA->2024289
Browsing->(711/1000)   DFA->245832 NFA->1923436
Browsing->(712/1000)   DFA->229021 NFA->2104429
Browsing->(713/1000)   DFA->240430 NFA->1702515
Browsing->(714/1000)   DFA->231723 NFA->2049501
Browsing->(715/1000)   DFA->252136 NFA->2253012
Browsing->(716/1000)   DFA->223319 NFA->2029991
Browsing->(717/1000)   DFA->187300 NFA->1869102
Browsing->(718/1000)   DFA->237125 NFA->1948046
Browsing->(719/1000)   DFA->230825 NFA->2051604
Browsing->(720/1000)   DFA->222119 NFA->1995472
Browsing->(721/1000)   DFA->199308 NFA->1776357
Browsing->(722/1000)   DFA->198107 NFA->1764050
Browsing->(723/1000)   DFA->209811 NFA->1885011
Browsing->(724/1000)   DFA->204412 NFA->1754441
Browsing->(725/1000)   DFA->229923 NFA->2062110
Browsing->(726/1000)   DFA->224521 NFA->1790165
Browsing->(727/1000)   DFA->226924 NFA->1713622
Browsing->(728/1000)   DFA->190605 NFA->1355530
Browsing->(729/1000)   DFA->226022 NFA->2065111
Browsing->(730/1000)   DFA->224821 NFA->2118541
Browsing->(731/1000)   DFA->208313 NFA->2181876
Browsing->(732/1000)   DFA->232024 NFA->2208585
Browsing->(733/1000)   DFA->205610 NFA->1877512
Browsing->(734/1000)   DFA->215518 NFA->1785059
Browsing->(735/1000)   DFA->247630 NFA->1834887
Browsing->(736/1000)   DFA->173493 NFA->1202747
Browsing->(737/1000)   DFA->235028 NFA->2105029
Browsing->(738/1000)   DFA->225123 NFA->1836387
Browsing->(739/1000)   DFA->224221 NFA->1905727
Browsing->(740/1000)   DFA->240130 NFA->1815375
Browsing->(741/1000)   DFA->175295 NFA->1599258
Browsing->(742/1000)   DFA->228125 NFA->1878110
Browsing->(743/1000)   DFA->228724 NFA->2113134
Browsing->(744/1000)   DFA->252737 NFA->2261416
Browsing->(745/1000)   DFA->179499 NFA->1313507
Browsing->(746/1000)   DFA->226923 NFA->2114336
Browsing->(747/1000)   DFA->229921 NFA->1680003
Browsing->(748/1000)   DFA->245533 NFA->3844768
Browsing->(749/1000)   DFA->270446 NFA->2200482
Browsing->(750/1000)   DFA->247934 NFA->1877812
Browsing->(751/1000)   DFA->223320 NFA->1982570
Browsing->(752/1000)   DFA->191802 NFA->1729825
Browsing->(753/1000)   DFA->208914 NFA->1639181
Browsing->(754/1000)   DFA->223920 NFA->2026091
Browsing->(755/1000)   DFA->158186 NFA->1001637
Browsing->(756/1000)   DFA->211314 NFA->1769152
Browsing->(757/1000)   DFA->221217 NFA->1670999
Browsing->(758/1000)   DFA->207112 NFA->1845393
Browsing->(759/1000)   DFA->219117 NFA->2032094
Browsing->(760/1000)   DFA->236527 NFA->1948948
Browsing->(761/1000)   DFA->275847 NFA->1921334
Browsing->(762/1000)   DFA->245830 NFA->2196881
Browsing->(763/1000)   DFA->227521 NFA->2059109
Browsing->(764/1000)   DFA->225122 NFA->1842987
Browsing->(765/1000)   DFA->228722 NFA->2066313
Browsing->(766/1000)   DFA->216415 NFA->1778157
Browsing->(767/1000)   DFA->254238 NFA->2135949
Browsing->(768/1000)   DFA->260238 NFA->2171967
Browsing->(769/1000)   DFA->279450 NFA->2188175
Browsing->(770/1000)   DFA->280651 NFA->2030294
Browsing->(771/1000)   DFA->273446 NFA->2119742
Browsing->(772/1000)   DFA->253038 NFA->2131446
Browsing->(773/1000)   DFA->256636 NFA->2017685
Browsing->(774/1000)   DFA->386606 NFA->2951488
Browsing->(775/1000)   DFA->457146 NFA->3394826
Browsing->(776/1000)   DFA->422927 NFA->3662870
Browsing->(777/1000)   DFA->368298 NFA->2842227
Browsing->(778/1000)   DFA->401616 NFA->3142690
Browsing->(779/1000)   DFA->227823 NFA->1660791
Browsing->(780/1000)   DFA->255739 NFA->1912329
Browsing->(781/1000)   DFA->259038 NFA->1839989
Browsing->(782/1000)   DFA->269545 NFA->2381481
Browsing->(783/1000)   DFA->300164 NFA->2395288
Browsing->(784/1000)   DFA->251834 NFA->1773052
Browsing->(785/1000)   DFA->271347 NFA->1945648
Browsing->(786/1000)   DFA->278250 NFA->1989770
Browsing->(787/1000)   DFA->365596 NFA->3946221
Browsing->(788/1000)   DFA->432833 NFA->3861277
Browsing->(789/1000)   DFA->460448 NFA->3803344
Browsing->(790/1000)   DFA->449640 NFA->3548806
Browsing->(791/1000)   DFA->372800 NFA->1907528
Browsing->(792/1000)   DFA->394414 NFA->2778894
Browsing->(793/1000)   DFA->228120 NFA->1260978
Browsing->(794/1000)   DFA->251238 NFA->1679405
Browsing->(795/1000)   DFA->324774 NFA->2452919
Browsing->(796/1000)   DFA->312468 NFA->2025489
Browsing->(797/1000)   DFA->431632 NFA->3409233
Browsing->(798/1000)   DFA->455346 NFA->3225834
Browsing->(799/1000)   DFA->285154 NFA->2333154
Browsing->(800/1000)   DFA->284253 NFA->2280024
Browsing->(801/1000)   DFA->329879 NFA->2126946
Browsing->(802/1000)   DFA->274047 NFA->2076218
Browsing->(803/1000)   DFA->295659 NFA->2250309
Browsing->(804/1000)   DFA->271046 NFA->2326851
Browsing->(805/1000)   DFA->235927 NFA->1431469
Browsing->(806/1000)   DFA->252136 NFA->1778158
Browsing->(807/1000)   DFA->245533 NFA->1861303
Browsing->(808/1000)   DFA->298962 NFA->2316646
Browsing->(809/1000)   DFA->293257 NFA->2624310
Browsing->(810/1000)   DFA->346686 NFA->2603898
Browsing->(811/1000)   DFA->344585 NFA->2151558
Browsing->(812/1000)   DFA->291758 NFA->1811174
Browsing->(813/1000)   DFA->336782 NFA->2664533
Browsing->(814/1000)   DFA->298061 NFA->1807569
Browsing->(815/1000)   DFA->425331 NFA->2976399
Browsing->(816/1000)   DFA->280053 NFA->2656431
Browsing->(817/1000)   DFA->408220 NFA->3336291
Browsing->(818/1000)   DFA->388408 NFA->3341994
Browsing->(819/1000)   DFA->430732 NFA->2433707
Browsing->(820/1000)   DFA->394411 NFA->2792701
Browsing->(821/1000)   DFA->289958 NFA->2341260
Browsing->(822/1000)   DFA->275248 NFA->1785060
Browsing->(823/1000)   DFA->279151 NFA->1960353
Browsing->(824/1000)   DFA->229325 NFA->1999675
Browsing->(825/1000)   DFA->222722 NFA->1587854
Browsing->(826/1000)   DFA->256633 NFA->2204683
Browsing->(827/1000)   DFA->256939 NFA->2087625
Browsing->(828/1000)   DFA->264141 NFA->2201984
Browsing->(829/1000)   DFA->250633 NFA->2483534
Browsing->(830/1000)   DFA->254237 NFA->2236500
Browsing->(831/1000)   DFA->237428 NFA->2061505
Browsing->(832/1000)   DFA->247633 NFA->2162061
Browsing->(833/1000)   DFA->208912 NFA->1968756
Browsing->(834/1000)   DFA->242530 NFA->2268622
Browsing->(835/1000)   DFA->232326 NFA->2487436
Browsing->(836/1000)   DFA->199007 NFA->1552133
Browsing->(837/1000)   DFA->238029 NFA->2244607
Browsing->(838/1000)   DFA->239228 NFA->2373676
Browsing->(839/1000)   DFA->274047 NFA->2218494
Browsing->(840/1000)   DFA->221521 NFA->1761347
Browsing->(841/1000)   DFA->209813 NFA->1822879
Browsing->(842/1000)   DFA->183097 NFA->1587853
Browsing->(843/1000)   DFA->239227 NFA->2376078
Browsing->(844/1000)   DFA->218817 NFA->2057905
Browsing->(845/1000)   DFA->229923 NFA->2323551
Browsing->(846/1000)   DFA->232627 NFA->1631379
Browsing->(847/1000)   DFA->223621 NFA->2117039
Browsing->(848/1000)   DFA->252733 NFA->2288126
Browsing->(849/1000)   DFA->253637 NFA->2524358
Browsing->(850/1000)   DFA->221819 NFA->2023991
Browsing->(851/1000)   DFA->218819 NFA->2305240
Browsing->(852/1000)   DFA->256638 NFA->2319348
Browsing->(853/1000)   DFA->243132 NFA->1927338
Browsing->(854/1000)   DFA->199009 NFA->1832484
Browsing->(855/1000)   DFA->243432 NFA->2396486
Browsing->(856/1000)   DFA->226622 NFA->2160864
Browsing->(857/1000)   DFA->217618 NFA->2188774
Browsing->(858/1000)   DFA->300464 NFA->2171670
Browsing->(859/1000)   DFA->223018 NFA->1880811
Browsing->(860/1000)   DFA->253337 NFA->2039595
Browsing->(861/1000)   DFA->250635 NFA->1966956
Browsing->(862/1000)   DFA->226919 NFA->1828281
Browsing->(863/1000)   DFA->212215 NFA->1600162
Browsing->(864/1000)   DFA->221520 NFA->2204986
Browsing->(865/1000)   DFA->223620 NFA->2019486
Browsing->(866/1000)   DFA->267745 NFA->2231698
Browsing->(867/1000)   DFA->221821 NFA->1707617
Browsing->(868/1000)   DFA->241030 NFA->2231101
Browsing->(869/1000)   DFA->238931 NFA->2091523
Browsing->(870/1000)   DFA->237728 NFA->2434009
Browsing->(871/1000)   DFA->215516 NFA->2022791
Browsing->(872/1000)   DFA->228424 NFA->2160862
Browsing->(873/1000)   DFA->238624 NFA->2323549
Browsing->(874/1000)   DFA->214316 NFA->2078320
Browsing->(875/1000)   DFA->243431 NFA->2481737
Browsing->(876/1000)   DFA->249434 NFA->2065411
Browsing->(877/1000)   DFA->257838 NFA->2399491
Browsing->(878/1000)   DFA->233827 NFA->2336154
Browsing->(879/1000)   DFA->237429 NFA->2216989
Browsing->(880/1000)   DFA->232025 NFA->2216993
Browsing->(881/1000)   DFA->252135 NFA->2289631
Browsing->(882/1000)   DFA->229324 NFA->2405193
Browsing->(883/1000)   DFA->263241 NFA->2238004
Browsing->(884/1000)   DFA->225421 NFA->1726828
Browsing->(885/1000)   DFA->225424 NFA->2100230
Browsing->(886/1000)   DFA->238927 NFA->2085220
Browsing->(887/1000)   DFA->206810 NFA->1645184
Browsing->(888/1000)   DFA->234124 NFA->2287530
Browsing->(889/1000)   DFA->247036 NFA->2308542
Browsing->(890/1000)   DFA->228423 NFA->1950452
Browsing->(891/1000)   DFA->284253 NFA->2314543
Browsing->(892/1000)   DFA->277349 NFA->1533826
Browsing->(893/1000)   DFA->239827 NFA->2164466
Browsing->(894/1000)   DFA->234724 NFA->1957652
Browsing->(895/1000)   DFA->252735 NFA->2151255
Browsing->(896/1000)   DFA->235329 NFA->1908126
Browsing->(897/1000)   DFA->256036 NFA->2184571
Browsing->(898/1000)   DFA->263541 NFA->2423502
Browsing->(899/1000)   DFA->262340 NFA->2424104
Browsing->(900/1000)   DFA->226622 NFA->1978061
Browsing->(901/1000)   DFA->269545 NFA->2325350
Browsing->(902/1000)   DFA->245832 NFA->2282126
Browsing->(903/1000)   DFA->207113 NFA->1978065
Browsing->(904/1000)   DFA->247633 NFA->2038696
Browsing->(905/1000)   DFA->193304 NFA->1605863
Browsing->(906/1000)   DFA->246732 NFA->1780557
Browsing->(907/1000)   DFA->260239 NFA->2556474
Browsing->(908/1000)   DFA->260840 NFA->2466424
Browsing->(909/1000)   DFA->227224 NFA->3659265
Browsing->(910/1000)   DFA->289357 NFA->2398589
Browsing->(911/1000)   DFA->260540 NFA->2328653
Browsing->(912/1000)   DFA->262040 NFA->2530661
Browsing->(913/1000)   DFA->251834 NFA->2150954
Browsing->(914/1000)   DFA->286057 NFA->2587991
Browsing->(915/1000)   DFA->278248 NFA->2661832
Browsing->(916/1000)   DFA->268342 NFA->2666936
Browsing->(917/1000)   DFA->253938 NFA->1932137
Browsing->(918/1000)   DFA->274947 NFA->3653266
Browsing->(919/1000)   DFA->404317 NFA->3073355
Browsing->(920/1000)   DFA->412722 NFA->3254051
Browsing->(921/1000)   DFA->273147 NFA->2117338
Browsing->(922/1000)   DFA->240132 NFA->1718424
Browsing->(923/1000)   DFA->210111 NFA->1809374
Browsing->(924/1000)   DFA->229925 NFA->2191477
Browsing->(925/1000)   DFA->217616 NFA->2050101
Browsing->(926/1000)   DFA->223620 NFA->2153659
Browsing->(927/1000)   DFA->202009 NFA->2231399
Browsing->(928/1000)   DFA->246134 NFA->2023383
Browsing->(929/1000)   DFA->188802 NFA->1741535
Browsing->(930/1000)   DFA->196007 NFA->1818378
Browsing->(931/1000)   DFA->234425 NFA->1989769
Browsing->(932/1000)   DFA->242229 NFA->2293233
Browsing->(933/1000)   DFA->263840 NFA->2054305
Browsing->(934/1000)   DFA->238026 NFA->1964557
Browsing->(935/1000)   DFA->190604 NFA->1617270
Browsing->(936/1000)   DFA->245531 NFA->1883514
Browsing->(937/1000)   DFA->254535 NFA->1807575
Browsing->(938/1000)   DFA->233228 NFA->2061510
Browsing->(939/1000)   DFA->184900 NFA->1759848
Browsing->(940/1000)   DFA->224821 NFA->1746940
Browsing->(941/1000)   DFA->217016 NFA->1726529
Browsing->(942/1000)   DFA->194502 NFA->1683006
Browsing->(943/1000)   DFA->229626 NFA->1955251
Browsing->(944/1000)   DFA->215516 NFA->1923133
Browsing->(945/1000)   DFA->220618 NFA->2032697
Browsing->(946/1000)   DFA->247036 NFA->2234102
Browsing->(947/1000)   DFA->225723 NFA->2035993
Browsing->(948/1000)   DFA->249733 NFA->2235902
Browsing->(949/1000)   DFA->212213 NFA->1705816
Browsing->(950/1000)   DFA->197809 NFA->1485499
Browsing->(951/1000)   DFA->229625 NFA->1847792
Browsing->(952/1000)   DFA->237126 NFA->2121839
Browsing->(953/1000)   DFA->235927 NFA->2026389
Browsing->(954/1000)   DFA->211613 NFA->1718725
Browsing->(955/1000)   DFA->212514 NFA->1867906
Browsing->(956/1000)   DFA->215518 NFA->2073216
Browsing->(957/1000)   DFA->217616 NFA->1969361
Browsing->(958/1000)   DFA->210415 NFA->1729830
Browsing->(959/1000)   DFA->225723 NFA->1968156
Browsing->(960/1000)   DFA->196004 NFA->1841193
Browsing->(961/1000)   DFA->226920 NFA->2091223
Browsing->(962/1000)   DFA->274647 NFA->2430706
Browsing->(963/1000)   DFA->282153 NFA->2097828
Browsing->(964/1000)   DFA->277649 NFA->1814777
Browsing->(965/1000)   DFA->250936 NFA->1990070
Browsing->(966/1000)   DFA->289355 NFA->2586790
Browsing->(967/1000)   DFA->337979 NFA->2611407
Browsing->(968/1000)   DFA->358093 NFA->3031328
Browsing->(969/1000)   DFA->358395 NFA->2649523
Browsing->(970/1000)   DFA->372202 NFA->3123479
Browsing->(971/1000)   DFA->348186 NFA->2644122
Browsing->(972/1000)   DFA->344884 NFA->1752043
Browsing->(973/1000)   DFA->277948 NFA->2164464
Browsing->(974/1000)   DFA->254236 NFA->2068713
Browsing->(975/1000)   DFA->269245 NFA->2247010
Browsing->(976/1000)   DFA->248235 NFA->1690813
Browsing->(977/1000)   DFA->236225 NFA->2069912
Browsing->(978/1000)   DFA->275847 NFA->2106832
Browsing->(979/1000)   DFA->219716 NFA->1509511
Browsing->(980/1000)   DFA->260542 NFA->2175870
Browsing->(981/1000)   DFA->264444 NFA->2073516
Browsing->(982/1000)   DFA->251836 NFA->1888016
Browsing->(983/1000)   DFA->259641 NFA->2132346
Browsing->(984/1000)   DFA->234125 NFA->1719322
Browsing->(985/1000)   DFA->223323 NFA->2027892
Browsing->(986/1000)   DFA->262938 NFA->2074116
Browsing->(987/1000)   DFA->229625 NFA->1844492
Browsing->(988/1000)   DFA->225721 NFA->2162060
Browsing->(989/1000)   DFA->236527 NFA->1961856
Browsing->(990/1000)   DFA->236827 NFA->2192981
Browsing->(991/1000)   DFA->224221 NFA->1960649
Browsing->(992/1000)   DFA->243731 NFA->2119741
Browsing->(993/1000)   DFA->200509 NFA->1603761
Browsing->(994/1000)   DFA->240728 NFA->2129041
Browsing->(995/1000)   DFA->202612 NFA->1509513
Browsing->(996/1000)   DFA->228120 NFA->2107134
Browsing->(997/1000)   DFA->221221 NFA->2052805
Browsing->(998/1000)   DFA->226020 NFA->1860401
Browsing->(999/1000)   DFA->221218 NFA->2076216
