DFA->2324
NFA->1170
Creation time    DFA->139231665 NFA->42211097
Browsing->(513/1000)   DFA->532487 NFA->4865317
Browsing->(514/1000)   DFA->514478 NFA->6794154
Browsing->(515/1000)   DFA->417824 NFA->3300874
Browsing->(516/1000)   DFA->466450 NFA->4888430
Browsing->(517/1000)   DFA->718887 NFA->5989118
Browsing->(518/1000)   DFA->455043 NFA->4223871
Browsing->(519/1000)   DFA->460148 NFA->4595170
Browsing->(520/1000)   DFA->613231 NFA->6361921
Browsing->(521/1000)   DFA->567605 NFA->5175383
Browsing->(522/1000)   DFA->502171 NFA->4575661
Browsing->(523/1000)   DFA->344884 NFA->1350724
Browsing->(524/1000)   DFA->427730 NFA->4708333
Browsing->(525/1000)   DFA->424429 NFA->3882287
Browsing->(526/1000)   DFA->474254 NFA->4979677
Browsing->(527/1000)   DFA->357493 NFA->2938580
Browsing->(528/1000)   DFA->301362 NFA->2347559
Browsing->(529/1000)   DFA->592216 NFA->4991086
Browsing->(530/1000)   DFA->524981 NFA->4950561
Browsing->(531/1000)   DFA->413921 NFA->3851371
Browsing->(532/1000)   DFA->455045 NFA->4059984
Browsing->(533/1000)   DFA->430432 NFA->4172842
Browsing->(534/1000)   DFA->375203 NFA->3984342
Browsing->(535/1000)   DFA->472755 NFA->4138025
Browsing->(536/1000)   DFA->456545 NFA->3048141
Browsing->(537/1000)   DFA->405518 NFA->3295771
Browsing->(538/1000)   DFA->566404 NFA->4450490
Browsing->(539/1000)   DFA->549294 NFA->7552060
Browsing->(540/1000)   DFA->681066 NFA->11999254
Browsing->(541/1000)   DFA->516278 NFA->2833225
Browsing->(542/1000)   DFA->425929 NFA->4311518
Browsing->(543/1000)   DFA->825746 NFA->9232062
Browsing->(544/1000)   DFA->551696 NFA->4349039
Browsing->(545/1000)   DFA->411522 NFA->3122280
Browsing->(546/1000)   DFA->470952 NFA->4193855
Browsing->(547/1000)   DFA->461048 NFA->3377416
Browsing->(548/1000)   DFA->580511 NFA->5189188
Browsing->(549/1000)   DFA->482359 NFA->4598472
Browsing->(550/1000)   DFA->407319 NFA->4102907
Browsing->(551/1000)   DFA->331978 NFA->3008518
Browsing->(552/1000)   DFA->437334 NFA->4602072
Browsing->(553/1000)   DFA->440939 NFA->4864415
Browsing->(554/1000)   DFA->538789 NFA->5363284
Browsing->(555/1000)   DFA->438535 NFA->3042737
Browsing->(556/1000)   DFA->549295 NFA->5057118
Browsing->(557/1000)   DFA->666359 NFA->5984620
Browsing->(558/1000)   DFA->445139 NFA->4128121
Browsing->(559/1000)   DFA->393512 NFA->2761185
Browsing->(560/1000)   DFA->401614 NFA->2851833
Browsing->(561/1000)   DFA->529485 NFA->4911840
Browsing->(562/1000)   DFA->444239 NFA->4496117
Browsing->(563/1000)   DFA->428329 NFA->4029665
Browsing->(564/1000)   DFA->429831 NFA->4012257
Browsing->(565/1000)   DFA->296260 NFA->981528
Browsing->(566/1000)   DFA->379705 NFA->4279701
Browsing->(567/1000)   DFA->455046 NFA->4122417
Browsing->(568/1000)   DFA->377901 NFA->3120780
Browsing->(569/1000)   DFA->361692 NFA->4012559
Browsing->(570/1000)   DFA->379704 NFA->3567419
Browsing->(571/1000)   DFA->377903 NFA->3435048
Browsing->(572/1000)   DFA->346686 NFA->1922234
Browsing->(573/1000)   DFA->298060 NFA->2099329
Browsing->(574/1000)   DFA->329277 NFA->4117311
Browsing->(575/1000)   DFA->626136 NFA->7364160
Browsing->(576/1000)   DFA->362296 NFA->1604063
Browsing->(577/1000)   DFA->429529 NFA->3209626
Browsing->(578/1000)   DFA->555599 NFA->5532275
Browsing->(579/1000)   DFA->382705 NFA->2134148
Browsing->(580/1000)   DFA->564904 NFA->5604614
Browsing->(581/1000)   DFA->466451 NFA->3084458
Browsing->(582/1000)   DFA->511775 NFA->5166977
Browsing->(583/1000)   DFA->539990 NFA->5364785
Browsing->(584/1000)   DFA->498267 NFA->4385359
Browsing->(585/1000)   DFA->494366 NFA->4973975
Browsing->(586/1000)   DFA->540591 NFA->6436963
Browsing->(587/1000)   DFA->714684 NFA->4913342
Browsing->(588/1000)   DFA->511475 NFA->5623825
Browsing->(589/1000)   DFA->461649 NFA->4047676
Browsing->(590/1000)   DFA->426531 NFA->5206601
Browsing->(591/1000)   DFA->752806 NFA->5453333
Browsing->(592/1000)   DFA->392310 NFA->3634653
Browsing->(593/1000)   DFA->641743 NFA->4804982
Browsing->(594/1000)   DFA->501871 NFA->3809048
Browsing->(595/1000)   DFA->431033 NFA->3116577
Browsing->(596/1000)   DFA->509676 NFA->5379492
Browsing->(597/1000)   DFA->468251 NFA->4254185
Browsing->(598/1000)   DFA->444841 NFA->3655365
Browsing->(599/1000)   DFA->424128 NFA->3999650
Browsing->(600/1000)   DFA->525882 NFA->4773765
Browsing->(601/1000)   DFA->557697 NFA->5028003
Browsing->(602/1000)   DFA->466451 NFA->3945022
Browsing->(603/1000)   DFA->349689 NFA->2217894
Browsing->(604/1000)   DFA->446939 NFA->4420178
Browsing->(605/1000)   DFA->412421 NFA->3388522
Browsing->(606/1000)   DFA->432532 NFA->4016159
Browsing->(607/1000)   DFA->514776 NFA->7261505
Browsing->(608/1000)   DFA->1037358 NFA->7294823
Browsing->(609/1000)   DFA->600623 NFA->4866515
Browsing->(610/1000)   DFA->440037 NFA->3975037
Browsing->(611/1000)   DFA->279451 NFA->1167326
Browsing->(612/1000)   DFA->751304 NFA->7875033
Browsing->(613/1000)   DFA->588316 NFA->4872519
Browsing->(614/1000)   DFA->660656 NFA->4551047
Browsing->(615/1000)   DFA->487162 NFA->4690621
Browsing->(616/1000)   DFA->398614 NFA->3548809
Browsing->(617/1000)   DFA->753705 NFA->6870694
Browsing->(618/1000)   DFA->713184 NFA->6864089
Browsing->(619/1000)   DFA->506372 NFA->3942922
Browsing->(620/1000)   DFA->547193 NFA->5837239
Browsing->(621/1000)   DFA->433734 NFA->5081733
Browsing->(622/1000)   DFA->582013 NFA->3630149
Browsing->(623/1000)   DFA->539388 NFA->5040009
Browsing->(624/1000)   DFA->544793 NFA->5536178
Browsing->(625/1000)   DFA->323573 NFA->1383144
Browsing->(626/1000)   DFA->650752 NFA->6125093
Browsing->(627/1000)   DFA->675363 NFA->6351714
Browsing->(628/1000)   DFA->473654 NFA->3914406
Browsing->(629/1000)   DFA->519277 NFA->4990485
Browsing->(630/1000)   DFA->411521 NFA->3748114
Browsing->(631/1000)   DFA->483559 NFA->4377557
Browsing->(632/1000)   DFA->757905 NFA->8168592
Browsing->(633/1000)   DFA->743800 NFA->5949800
Browsing->(634/1000)   DFA->493165 NFA->7060395
Browsing->(635/1000)   DFA->710184 NFA->9959656
Browsing->(636/1000)   DFA->804733 NFA->6155410
Browsing->(637/1000)   DFA->604824 NFA->7015373
Browsing->(638/1000)   DFA->464350 NFA->1836988
Browsing->(639/1000)   DFA->572706 NFA->4871021
Browsing->(640/1000)   DFA->358392 NFA->2727867
Browsing->(641/1000)   DFA->532187 NFA->5425719
Browsing->(642/1000)   DFA->442437 NFA->3732208
Browsing->(643/1000)   DFA->458945 NFA->3946821
Browsing->(644/1000)   DFA->563403 NFA->4910642
Browsing->(645/1000)   DFA->304363 NFA->1185339
Browsing->(646/1000)   DFA->434334 NFA->4737745
Browsing->(647/1000)   DFA->472155 NFA->4353240
Browsing->(648/1000)   DFA->375201 NFA->2740173
Browsing->(649/1000)   DFA->556498 NFA->5539478
Browsing->(650/1000)   DFA->503672 NFA->5036709
Browsing->(651/1000)   DFA->352390 NFA->2304639
Browsing->(652/1000)   DFA->391411 NFA->3577923
Browsing->(653/1000)   DFA->265943 NFA->953313
Browsing->(654/1000)   DFA->380306 NFA->4495517
Browsing->(655/1000)   DFA->398615 NFA->3073952
Browsing->(656/1000)   DFA->472154 NFA->5870556
Browsing->(657/1000)   DFA->485061 NFA->5021401
Browsing->(658/1000)   DFA->363495 NFA->2315145
Browsing->(659/1000)   DFA->477858 NFA->4893531
Browsing->(660/1000)   DFA->471855 NFA->6196532
Browsing->(661/1000)   DFA->672961 NFA->5435625
Browsing->(662/1000)   DFA->488063 NFA->4030567
Browsing->(663/1000)   DFA->587115 NFA->6329202
Browsing->(664/1000)   DFA->427730 NFA->3417036
Browsing->(665/1000)   DFA->494967 NFA->4299812
Browsing->(666/1000)   DFA->421426 NFA->3433549
Browsing->(667/1000)   DFA->328075 NFA->1384943
Browsing->(668/1000)   DFA->525282 NFA->4116113
Browsing->(669/1000)   DFA->487762 NFA->4801081
Browsing->(670/1000)   DFA->477556 NFA->3431145
Browsing->(671/1000)   DFA->523782 NFA->4446892
Browsing->(672/1000)   DFA->410020 NFA->3327888
Browsing->(673/1000)   DFA->539991 NFA->4988681
Browsing->(674/1000)   DFA->516578 NFA->4610779
Browsing->(675/1000)   DFA->396214 NFA->2620709
Browsing->(676/1000)   DFA->863865 NFA->8464249
Browsing->(677/1000)   DFA->642344 NFA->7565869
Browsing->(678/1000)   DFA->639644 NFA->4930450
Browsing->(679/1000)   DFA->539691 NFA->5636432
Browsing->(680/1000)   DFA->466152 NFA->4258990
Browsing->(681/1000)   DFA->531287 NFA->5571895
Browsing->(682/1000)   DFA->721286 NFA->6950238
Browsing->(683/1000)   DFA->353590 NFA->2221194
Browsing->(684/1000)   DFA->443338 NFA->7802696
Browsing->(685/1000)   DFA->685871 NFA->8691773
Browsing->(686/1000)   DFA->675963 NFA->7960880
Browsing->(687/1000)   DFA->1474392 NFA->8195605
Browsing->(688/1000)   DFA->617431 NFA->5294546
Browsing->(689/1000)   DFA->490764 NFA->4672313
Browsing->(690/1000)   DFA->413323 NFA->5262730
Browsing->(691/1000)   DFA->548393 NFA->6316595
Browsing->(692/1000)   DFA->487162 NFA->7393874
Browsing->(693/1000)   DFA->475454 NFA->4099302
Browsing->(694/1000)   DFA->556800 NFA->5820428
Browsing->(695/1000)   DFA->444539 NFA->3000114
Browsing->(696/1000)   DFA->502170 NFA->3853772
Browsing->(697/1000)   DFA->465551 NFA->3156798
Browsing->(698/1000)   DFA->508474 NFA->6472080
Browsing->(699/1000)   DFA->654050 NFA->6417451
Browsing->(700/1000)   DFA->337381 NFA->1631077
Browsing->(701/1000)   DFA->594622 NFA->4409672
Browsing->(702/1000)   DFA->497666 NFA->5136361
Browsing->(703/1000)   DFA->453845 NFA->4580764
Browsing->(704/1000)   DFA->367098 NFA->2270122
Browsing->(705/1000)   DFA->370699 NFA->3119277
Browsing->(706/1000)   DFA->503970 NFA->5072127
Browsing->(707/1000)   DFA->493165 NFA->5244722
Browsing->(708/1000)   DFA->510576 NFA->5573698
Browsing->(709/1000)   DFA->416324 NFA->2821218
Browsing->(710/1000)   DFA->537889 NFA->5684457
Browsing->(711/1000)   DFA->544492 NFA->4834998
Browsing->(712/1000)   DFA->443039 NFA->4622486
Browsing->(713/1000)   DFA->555297 NFA->3406232
Browsing->(714/1000)   DFA->527983 NFA->4015258
Browsing->(715/1000)   DFA->482661 NFA->7327539
Browsing->(716/1000)   DFA->744400 NFA->7589581
Browsing->(717/1000)   DFA->657354 NFA->4101107
Browsing->(718/1000)   DFA->463149 NFA->4314221
Browsing->(719/1000)   DFA->461649 NFA->4084597
Browsing->(720/1000)   DFA->429232 NFA->4400066
Browsing->(721/1000)   DFA->606925 NFA->4939456
Browsing->(722/1000)   DFA->373700 NFA->3351902
Browsing->(723/1000)   DFA->427729 NFA->3996949
Browsing->(724/1000)   DFA->517178 NFA->6439062
Browsing->(725/1000)   DFA->437036 NFA->3731307
Browsing->(726/1000)   DFA->447541 NFA->4643196
Browsing->(727/1000)   DFA->339483 NFA->3089263
Browsing->(728/1000)   DFA->854858 NFA->6531511
Browsing->(729/1000)   DFA->581113 NFA->5323062
Browsing->(730/1000)   DFA->381505 NFA->2685844
Browsing->(731/1000)   DFA->390211 NFA->4240682
Browsing->(732/1000)   DFA->415424 NFA->3482474
Browsing->(733/1000)   DFA->457446 NFA->3983140
Browsing->(734/1000)   DFA->373699 NFA->3084157
Browsing->(735/1000)   DFA->354190 NFA->4004154
Browsing->(736/1000)   DFA->560703 NFA->4977876
Browsing->(737/1000)   DFA->432533 NFA->7066401
Browsing->(738/1000)   DFA->1019047 NFA->10967898
Browsing->(739/1000)   DFA->861164 NFA->11589231
Browsing->(740/1000)   DFA->774117 NFA->9985471
Browsing->(741/1000)   DFA->795427 NFA->5494454
Browsing->(742/1000)   DFA->994434 NFA->7828509
Browsing->(743/1000)   DFA->1582451 NFA->11958128
Browsing->(744/1000)   DFA->970722 NFA->19006219
Browsing->(745/1000)   DFA->1085085 NFA->13299850
Browsing->(746/1000)   DFA->2454720 NFA->7989096
Browsing->(747/1000)   DFA->839552 NFA->10949889
Browsing->(748/1000)   DFA->760010 NFA->9823682
Browsing->(749/1000)   DFA->576309 NFA->3809348
Browsing->(750/1000)   DFA->500970 NFA->5483047
Browsing->(751/1000)   DFA->1092588 NFA->8155985
Browsing->(752/1000)   DFA->675063 NFA->5250423
Browsing->(753/1000)   DFA->823942 NFA->9337421
Browsing->(754/1000)   DFA->464051 NFA->7126432
Browsing->(755/1000)   DFA->483260 NFA->2503345
Browsing->(756/1000)   DFA->663356 NFA->8203411
Browsing->(757/1000)   DFA->1388245 NFA->7782585
Browsing->(758/1000)   DFA->606027 NFA->6914818
Browsing->(759/1000)   DFA->714085 NFA->12792280
Browsing->(760/1000)   DFA->713485 NFA->9588955
Browsing->(761/1000)   DFA->805935 NFA->8401217
Browsing->(762/1000)   DFA->456846 NFA->2988408
Browsing->(763/1000)   DFA->773216 NFA->3896696
Browsing->(764/1000)   DFA->433433 NFA->2930774
Browsing->(765/1000)   DFA->377605 NFA->2688846
Browsing->(766/1000)   DFA->635742 NFA->5745988
Browsing->(767/1000)   DFA->580212 NFA->5667047
Browsing->(768/1000)   DFA->650152 NFA->6025739
Browsing->(769/1000)   DFA->590419 NFA->5519068
Browsing->(770/1000)   DFA->458347 NFA->3856774
Browsing->(771/1000)   DFA->508474 NFA->6372726
Browsing->(772/1000)   DFA->1090786 NFA->9552336
Browsing->(773/1000)   DFA->861163 NFA->7805397
Browsing->(774/1000)   DFA->457746 NFA->6791151
Browsing->(775/1000)   DFA->712284 NFA->6701701
Browsing->(776/1000)   DFA->763008 NFA->8137675
Browsing->(777/1000)   DFA->444839 NFA->4369448
Browsing->(778/1000)   DFA->305564 NFA->1341720
Browsing->(779/1000)   DFA->431631 NFA->4549245
Browsing->(780/1000)   DFA->507874 NFA->7558365
Browsing->(781/1000)   DFA->946709 NFA->8424632
Browsing->(782/1000)   DFA->823945 NFA->7320637
Browsing->(783/1000)   DFA->444540 NFA->1957052
Browsing->(784/1000)   DFA->557400 NFA->4267995
Browsing->(785/1000)   DFA->778920 NFA->6424954
Browsing->(786/1000)   DFA->433733 NFA->6129896
Browsing->(787/1000)   DFA->604223 NFA->4948463
Browsing->(788/1000)   DFA->444239 NFA->2020687
Browsing->(789/1000)   DFA->625535 NFA->5492954
Browsing->(790/1000)   DFA->567304 NFA->4277601
Browsing->(791/1000)   DFA->746802 NFA->10634718
Browsing->(792/1000)   DFA->508475 NFA->13141066
Browsing->(793/1000)   DFA->796027 NFA->11681382
Browsing->(794/1000)   DFA->699075 NFA->3451255
Browsing->(795/1000)   DFA->416924 NFA->1647584
Browsing->(796/1000)   DFA->493464 NFA->8281754
Browsing->(797/1000)   DFA->663958 NFA->5490552
Browsing->(798/1000)   DFA->1011844 NFA->25105798
Browsing->(799/1000)   DFA->729095 NFA->8524585
Browsing->(800/1000)   DFA->505173 NFA->6870695
Browsing->(801/1000)   DFA->716785 NFA->8469056
Browsing->(802/1000)   DFA->721288 NFA->9641782
Browsing->(803/1000)   DFA->689771 NFA->8958616
Browsing->(804/1000)   DFA->927499 NFA->7279215
Browsing->(805/1000)   DFA->552297 NFA->7380669
Browsing->(806/1000)   DFA->360495 NFA->1517316
Browsing->(807/1000)   DFA->492264 NFA->4608379
Browsing->(808/1000)   DFA->464352 NFA->7067600
Browsing->(809/1000)   DFA->937404 NFA->9950351
Browsing->(810/1000)   DFA->805032 NFA->5183486
Browsing->(811/1000)   DFA->465852 NFA->4245182
Browsing->(812/1000)   DFA->554098 NFA->4859311
Browsing->(813/1000)   DFA->503371 NFA->4617082
Browsing->(814/1000)   DFA->549295 NFA->5329065
Browsing->(815/1000)   DFA->576912 NFA->5050816
Browsing->(816/1000)   DFA->414221 NFA->3191916
Browsing->(817/1000)   DFA->453843 NFA->3467465
Browsing->(818/1000)   DFA->536389 NFA->3296375
Browsing->(819/1000)   DFA->513277 NFA->4988682
Browsing->(820/1000)   DFA->1041859 NFA->5727380
Browsing->(821/1000)   DFA->455345 NFA->3546406
Browsing->(822/1000)   DFA->510875 NFA->5063721
Browsing->(823/1000)   DFA->524083 NFA->6140700
Browsing->(824/1000)   DFA->368898 NFA->3170005
Browsing->(825/1000)   DFA->1362734 NFA->9771752
Browsing->(826/1000)   DFA->1039456 NFA->6834073
Browsing->(827/1000)   DFA->717685 NFA->6958042
Browsing->(828/1000)   DFA->487463 NFA->4305212
Browsing->(829/1000)   DFA->610828 NFA->4750055
Browsing->(830/1000)   DFA->541492 NFA->4834098
Browsing->(831/1000)   DFA->456246 NFA->4369748
Browsing->(832/1000)   DFA->585013 NFA->5838740
Browsing->(833/1000)   DFA->448141 NFA->3437748
Browsing->(834/1000)   DFA->490763 NFA->4956265
Browsing->(835/1000)   DFA->531888 NFA->6900411
Browsing->(836/1000)   DFA->465550 NFA->5002790
Browsing->(837/1000)   DFA->496768 NFA->4835601
Browsing->(838/1000)   DFA->973424 NFA->6960441
Browsing->(839/1000)   DFA->533989 NFA->5441026
Browsing->(840/1000)   DFA->379704 NFA->3762824
Browsing->(841/1000)   DFA->737197 NFA->7332645
Browsing->(842/1000)   DFA->523781 NFA->7543056
Browsing->(843/1000)   DFA->1761046 NFA->7340746
Browsing->(844/1000)   DFA->374000 NFA->1248973
Browsing->(845/1000)   DFA->390211 NFA->3800943
Browsing->(846/1000)   DFA->593720 NFA->6920222
Browsing->(847/1000)   DFA->393213 NFA->2123342
Browsing->(848/1000)   DFA->464348 NFA->3482471
Browsing->(849/1000)   DFA->688570 NFA->5246521
Browsing->(850/1000)   DFA->452944 NFA->4926249
Browsing->(851/1000)   DFA->497368 NFA->5436225
Browsing->(852/1000)   DFA->667559 NFA->7700639
Browsing->(853/1000)   DFA->745898 NFA->7555663
Browsing->(854/1000)   DFA->568507 NFA->5681456
Browsing->(855/1000)   DFA->352991 NFA->3541004
Browsing->(856/1000)   DFA->467352 NFA->4654902
Browsing->(857/1000)   DFA->487762 NFA->6931626
Browsing->(858/1000)   DFA->657653 NFA->6362520
Browsing->(859/1000)   DFA->697873 NFA->5685658
Browsing->(860/1000)   DFA->924796 NFA->9134511
Browsing->(861/1000)   DFA->745001 NFA->10363972
Browsing->(862/1000)   DFA->913089 NFA->8807937
Browsing->(863/1000)   DFA->1392149 NFA->10872447
Browsing->(864/1000)   DFA->762110 NFA->6919018
Browsing->(865/1000)   DFA->622536 NFA->4513826
Browsing->(866/1000)   DFA->330479 NFA->1411360
Browsing->(867/1000)   DFA->406118 NFA->3559014
Browsing->(868/1000)   DFA->422627 NFA->4462496
Browsing->(869/1000)   DFA->464950 NFA->3798242
Browsing->(870/1000)   DFA->881874 NFA->9413659
Browsing->(871/1000)   DFA->1685107 NFA->7882238
Browsing->(872/1000)   DFA->768113 NFA->5939896
Browsing->(873/1000)   DFA->540591 NFA->7492629
Browsing->(874/1000)   DFA->506973 NFA->5380692
Browsing->(875/1000)   DFA->395614 NFA->2521055
Browsing->(876/1000)   DFA->534287 NFA->5768202
Browsing->(877/1000)   DFA->586815 NFA->7256102
Browsing->(878/1000)   DFA->504870 NFA->3033430
Browsing->(879/1000)   DFA->507275 NFA->4189053
Browsing->(880/1000)   DFA->424127 NFA->3162800
Browsing->(881/1000)   DFA->499470 NFA->7614493
Browsing->(882/1000)   DFA->710782 NFA->2931377
Browsing->(883/1000)   DFA->482960 NFA->6441162
Browsing->(884/1000)   DFA->446641 NFA->3646362
Browsing->(885/1000)   DFA->590118 NFA->7297523
Browsing->(886/1000)   DFA->473656 NFA->5842641
Browsing->(887/1000)   DFA->756708 NFA->9763050
Browsing->(888/1000)   DFA->1273885 NFA->7255501
Browsing->(889/1000)   DFA->595220 NFA->2512651
Browsing->(890/1000)   DFA->803832 NFA->5546081
Browsing->(891/1000)   DFA->611727 NFA->5518169
Browsing->(892/1000)   DFA->813438 NFA->9569447
Browsing->(893/1000)   DFA->695475 NFA->7231488
Browsing->(894/1000)   DFA->655553 NFA->5027104
Browsing->(895/1000)   DFA->703576 NFA->6505698
Browsing->(896/1000)   DFA->354191 NFA->2223295
Browsing->(897/1000)   DFA->525282 NFA->4982379
Browsing->(898/1000)   DFA->316070 NFA->1215953
Browsing->(899/1000)   DFA->430732 NFA->3486374
Browsing->(900/1000)   DFA->451142 NFA->4367948
Browsing->(901/1000)   DFA->465551 NFA->5298448
Browsing->(902/1000)   DFA->627037 NFA->6312093
Browsing->(903/1000)   DFA->769015 NFA->4829597
Browsing->(904/1000)   DFA->387809 NFA->3089562
Browsing->(905/1000)   DFA->449942 NFA->4288707
Browsing->(906/1000)   DFA->300463 NFA->1146916
Browsing->(907/1000)   DFA->388710 NFA->4062085
Browsing->(908/1000)   DFA->497370 NFA->4889029
Browsing->(909/1000)   DFA->502170 NFA->4411471
Browsing->(910/1000)   DFA->324175 NFA->2066011
Browsing->(911/1000)   DFA->389009 NFA->3044839
Browsing->(912/1000)   DFA->477555 NFA->4899836
Browsing->(913/1000)   DFA->351190 NFA->2235902
Browsing->(914/1000)   DFA->271947 NFA->1138513
Browsing->(915/1000)   DFA->441238 NFA->4080694
Browsing->(916/1000)   DFA->540291 NFA->5024403
Browsing->(917/1000)   DFA->312168 NFA->1139411
Browsing->(918/1000)   DFA->388410 NFA->6350814
Browsing->(919/1000)   DFA->614430 NFA->5678755
Browsing->(920/1000)   DFA->552899 NFA->5557488
Browsing->(921/1000)   DFA->639345 NFA->4422577
Browsing->(922/1000)   DFA->493763 NFA->4661509
Browsing->(923/1000)   DFA->538490 NFA->4871321
Browsing->(924/1000)   DFA->472154 NFA->4242182
Browsing->(925/1000)   DFA->962918 NFA->9225461
Browsing->(926/1000)   DFA->760610 NFA->4755456
Browsing->(927/1000)   DFA->397414 NFA->3375614
Browsing->(928/1000)   DFA->459546 NFA->5227611
Browsing->(929/1000)   DFA->431632 NFA->4259292
Browsing->(930/1000)   DFA->452943 NFA->4491317
Browsing->(931/1000)   DFA->472153 NFA->5142667
Browsing->(932/1000)   DFA->463150 NFA->4409070
Browsing->(933/1000)   DFA->416323 NFA->3713298
Browsing->(934/1000)   DFA->346083 NFA->2877047
Browsing->(935/1000)   DFA->486863 NFA->4745852
Browsing->(936/1000)   DFA->428931 NFA->4000850
Browsing->(937/1000)   DFA->495266 NFA->4970973
Browsing->(938/1000)   DFA->420826 NFA->4260489
Browsing->(939/1000)   DFA->553197 NFA->6487689
Browsing->(940/1000)   DFA->555601 NFA->2372176
Browsing->(941/1000)   DFA->606325 NFA->4194155
Browsing->(942/1000)   DFA->487762 NFA->5679355
Browsing->(943/1000)   DFA->542090 NFA->4198657
Browsing->(944/1000)   DFA->497967 NFA->4401566
Browsing->(945/1000)   DFA->376702 NFA->4992284
Browsing->(946/1000)   DFA->434633 NFA->3709394
Browsing->(947/1000)   DFA->826644 NFA->6995862
Browsing->(948/1000)   DFA->404918 NFA->4302215
Browsing->(949/1000)   DFA->401615 NFA->2035997
Browsing->(950/1000)   DFA->516577 NFA->5793414
Browsing->(951/1000)   DFA->536988 NFA->4582564
Browsing->(952/1000)   DFA->428330 NFA->3997849
Browsing->(953/1000)   DFA->494965 NFA->3101869
Browsing->(954/1000)   DFA->1170930 NFA->5281041
Browsing->(955/1000)   DFA->406717 NFA->3426344
Browsing->(956/1000)   DFA->503672 NFA->5549085
Browsing->(957/1000)   DFA->852159 NFA->4134122
Browsing->(958/1000)   DFA->490462 NFA->4306415
Browsing->(959/1000)   DFA->314569 NFA->1318309
Browsing->(960/1000)   DFA->400717 NFA->5913779
Browsing->(961/1000)   DFA->478757 NFA->4235879
Browsing->(962/1000)   DFA->423527 NFA->4209464
Browsing->(963/1000)   DFA->424126 NFA->1953751
Browsing->(964/1000)   DFA->634242 NFA->4820293
Browsing->(965/1000)   DFA->529186 NFA->5647238
Browsing->(966/1000)   DFA->714985 NFA->5242619
Browsing->(967/1000)   DFA->480257 NFA->4303412
Browsing->(968/1000)   DFA->301662 NFA->1104894
Browsing->(969/1000)   DFA->383608 NFA->4829596
Browsing->(970/1000)   DFA->483260 NFA->4176747
Browsing->(971/1000)   DFA->538489 NFA->4994385
Browsing->(972/1000)   DFA->377004 NFA->2873746
Browsing->(973/1000)   DFA->1469290 NFA->4183048
Browsing->(974/1000)   DFA->498868 NFA->4757558
Browsing->(975/1000)   DFA->231124 NFA->876771
Browsing->(976/1000)   DFA->330778 NFA->4535439
Browsing->(977/1000)   DFA->432835 NFA->3882889
Browsing->(978/1000)   DFA->453245 NFA->3985544
Browsing->(979/1000)   DFA->459246 NFA->4073191
Browsing->(980/1000)   DFA->545995 NFA->4821791
Browsing->(981/1000)   DFA->396510 NFA->4268294
Browsing->(982/1000)   DFA->567304 NFA->5174482
Browsing->(983/1000)   DFA->419326 NFA->3290368
Browsing->(984/1000)   DFA->300161 NFA->1125905
Browsing->(985/1000)   DFA->292056 NFA->2192678
Browsing->(986/1000)   DFA->419924 NFA->4219670
Browsing->(987/1000)   DFA->451444 NFA->4185452
Browsing->(988/1000)   DFA->478757 NFA->3440751
Browsing->(989/1000)   DFA->511175 NFA->4914242
Browsing->(990/1000)   DFA->588916 NFA->5056219
Browsing->(991/1000)   DFA->527685 NFA->5217406
Browsing->(992/1000)   DFA->445440 NFA->3800645
Browsing->(993/1000)   DFA->427729 NFA->4713134
Browsing->(994/1000)   DFA->409720 NFA->3494479
Browsing->(995/1000)   DFA->339483 NFA->2148255
Browsing->(996/1000)   DFA->390509 NFA->4405469
Browsing->(997/1000)   DFA->454446 NFA->4239181
Browsing->(998/1000)   DFA->368297 NFA->2038396
Browsing->(999/1000)   DFA->340084 NFA->2950286
